id,post_id,post_url,time_of_post,leasing_agent,scraped_at,general_area,street_number,city,province,postal_code,price,sqr_feet,bed,bath,rent_period,user_post_title,first_pic,user_meta_tags,post_description,img_url,source_spider,boundingbox,building_type,address_osm
11,7941816773,https://www.craigslist.org/view/d/vancouver-elegant-heritage-bedroom/4eF4U7cxT9687kVbbLNAir,2026-06-18T11:42:47-0700,individual,2026-06-28 02:22:20,SOUTH GRANVILLE,vancouver,,,,7200,4029,5,3,monthly,Elegant Heritage 5-Bedroom Residence in Vancouver's West Side,https://images.craigslist.org/00i0i_4xLnzWuZYMG_0CI0p6_600x450.jpg,"house, w/d in unit, carport, no smoking",QR Code Link to This Post  167X W 49th Ave  Vancouver V6M 2S1 4 029 sqft  Rare West Side heritage home for rent! This 114-year-old residence offers approx. 4 000 sq. ft. of living space  blending timeless craftsmanship with thoughtful modern updates  including original millwork  leaded glass  and a hand-painted dining room ceiling. Featuring 3 spacious bedrooms upstairs with an ensuite in the primary  plus a flexible lower level that can be used as a recreation area or potential 2-bedroom suite with separate entry for family  guests  or extended living. Located on a quiet  tree-lined street in a prestigious West Side neighbourhood.  School catchment: Maple Grove Elementary / Magee Secondary  Feature  MAIN (1 452 sq.ft)  -1 Living Room  -1 Family Room  -1 Dining Room  -1 Kitchen  -1 Eating Area  -1 Flex Foom  -1 Half Bath  -1 Porch (enclosed)  ABOVE (1 370 sq.ft)  -1 Laundry  -1 Master Bedroom  -1 Ensuite  -1 Bedroom  -1 Bedroom  -1 Bathroom  -1 Solarium  BELOW (1 017 sq.ft)  -1 Flex Room  -1 Recreation Room  -2 Bedroom  -1 Mud Room  -1 Full Bathroom  Terms:  - Minimum 12-Month Fixed Lease  - Half Month's Rent Security Deposit  - Tenant Insurance Required Prior to Move-In  - Move-In Fee as Required by Strata  - Credit Check and References Required  - No Airbnb  Short-Term Rentals  or Subletting  - No Smoking  Marijuana  or Illegal Drugs  - No Pets  Preference Will Be Given To Applicants Who Can Provide:  - Good References from Previous Landlords  - Proof of Employment or Income  - Credit Report Upon Request  - Responsible and Respectful Tenants  - Non-Smokers  Rent:  Entire House:  $7 200 / month  Availability: August 01  2026  If interested in viewing.  - Please schedule a showing through email  - Email – Joyce (Click reply at top left corner)  *Please specify the location and unit (recommend including the Craigslist link)  *Please include a basic bios  contact information and availability to schedule a showing time.  Property represented and posted by:  VanHouse Property Management Group  Remax Heights Realty Inc  400 - 4370 Dominion St  Burnaby BC  Disclaimer: The above information  while deemed to be correct  is not guaranteed. Suites are not furnished as depicted in photos. Pictures and views are of display suites only.,https://images.craigslist.org/00i0i_4xLnzWuZYMG_0CI0p6_600x450.jpg,,"['49.1989306', '49.3161714', '-123.2249611', '-123.0232419']",,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
12,7941349021,https://www.craigslist.org/view/d/squamish-squamish-rental/v1mMBJBoZc9tJs9fsyF3fG,2026-06-16T10:12:27-0700,individual,2026-06-28 02:22:49,SQUAMISH,government,Squamish,BC,V8B0R6,4700,1200,2,2,monthly,Squamish rental,https://images.craigslist.org/00w0w_Ln9tKRq4KQ_0CI0t2_600x450.jpg,"cats are OK - purrr, townhouse, dogs are OK - wooof, w/d in unit, furnished, off-street parking, no smoking",QR Code Link to This Post  Beautiful furnished two bed two bath and two balconies with underground parking  sprawling mountain views. King bed in master bedroom. Queen bed in the second bedroom. Available Aug 15th,https://images.craigslist.org/00w0w_Ln9tKRq4KQ_0CI0t2_600x450.jpg,,,,
13,7938422982,https://www.craigslist.org/view/d/vancouver-cosmo-unfurnished-br-den-can/cbLyjtBy9RDSxFcBptENeJ,2026-06-02T18:02:32-0700,individual,2026-06-28 02:23:16,VANCOUVER,161 w georgia street,Vanouver,BC,V6B0K9,2700,800,1,1,monthly,*** Cosmo - Unfurnished 1 BR+ 1 DEN (can become the 2nd BR),https://images.craigslist.org/00A0A_8UpbyGSJsA8_0Ba0oM_600x450.jpg,"condo, w/d in unit, detached garage, no smoking, wheelchair accessible",QR Code Link to This Post  Facing quiet street 1 bedroom + 1 den (Can become 2nd bedroom)  1 Bathroom  Storage room onsite  60+ sq. ft. Patio with Mountain view  Secured Underground Parking and 24 hours concierge  Wheelchair Accessible plus Bike storage  Amenities:  - Rooftop terrace with fire pits; BBQ grill and Hot tub  - Two lane Bowling Alley  - Fitness gym room  - Indoor swimming Pool shared with the adjacent Spectrum Complex  Neighborhood:  - BC Place  - Roger Arena  - T &T Supermarket   - Costco  - Short walk to Chinatown Yaletown and Roundhouse  Transportation: Skytrain (Stadium-Chinatown Station within 5 min. walk)  local transits  Leasing Term: 1 year (Sub leasing is not allowed)  Pet: Only Service dog allowed.  Smoking / Vaping / drugging: prohibited  Please text / call  show contact info  for viewing,https://images.craigslist.org/00A0A_8UpbyGSJsA8_0Ba0oM_600x450.jpg,,,,
14,7940895249,https://www.craigslist.org/view/d/vancouver-bedrooms-basement-suite-61st/5sDUSEkb6Gh42CrcpFeeqj,2026-06-14T08:43:21-0700,individual,2026-06-28 02:24:36,EAST VANCOUVER,61st,Vancouver,BC,V5P2H4,1800,,2,1,monthly,2 bedrooms basement suite (61st/Knight St),,"house, laundry on site, street parking, no smoking",QR Code Link to This Post  Renovated 2 bedrooms basement suite with own entrance  Washer and dryer  Just steps to transit  Available August 1 2026  Looking for 2 working non party non smoking Adults and No Pets  Yearly lease  References require,,,,,
15,7940931341,https://www.craigslist.org/view/d/vancouver-4th-floor-bedroom-loft-next/d5T9924UTg8PyWkhKTwjEU,2026-06-14T11:29:47-0700,individual,2026-06-28 02:25:27,VANCOUVER,vancouver,,,,2385,600,1,1,monthly,4th Floor 1 Bedroom Loft next to English Bay,https://images.craigslist.org/00R0R_iS6KLwOAWTL_0lM0t2_600x450.jpg,"apartment, laundry in bldg, attached garage, no smoking, wheelchair accessible, EV charging",QR Code Link to This Post  Welcome to Rosewoods  Availability: July 1  2026  Unit Description: 1 bedroom + loft with 1 bathroom. This Vancouver  West End Apartment is an airy top-floor sanctuary with cathedral ceilings and a mezzanine (loft) bedroom. The suite features a modern galley kitchen with full-size appliances  high ceilings  stone counters  hardwood flooring  dishwasher  large balcony  lots of storage plus much more. Includes heat  hot water  a locker and bicycle storage. Commercial laundry and secure parking are available in the building.  Make an appointment to view by calling Rosa at  show contact info  .  No Smoking  No Pets  No BBQ  Underground Parking is available at an additional cost.  Unit Features:BalconyBicycle LockupDishwasherElevatorsFridgeGarageHeatInternet ReadyPublic Transit NearbyEV ChargingOn Site StaffSewage IncludedStorage LockerStoveUnderground ParkingWaterWheelchair Access  Please Note: Phone numbers below are to reach the building resident managers. Please phone (don’t text)  to set up a viewing and ask questions. If unable to get through  reply here with your contact information  FAQ:  -1 Year lease  -Includes heat  hot water & locker  -Parking available (extra)  -No Pets  -No BBQs  -No Smoking  -No subletting/ subleasing  -Unfurnished  -Applicants are required to fill in an application  with bonefide references and leave a deposit.  Price: $2385  Bedrooms: 1 bedroom  Bathrooms: 1 bathroom  Sq/ft: 600  Location: 1730 Pendrell St Vancouver  Contact phone:  show contact info  Photo's shown may not be of exact unit,https://images.craigslist.org/00R0R_iS6KLwOAWTL_0lM0t2_600x450.jpg,,"['49.1989306', '49.3161714', '-123.2249611', '-123.0232419']",,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
16,7940887073,https://www.craigslist.org/view/d/salt-spring-island-month-sublet-sep-oct/5DkcZLpu52GPWUr7cCdTta,2026-06-14T07:58:07-0700,individual,2026-06-28 02:25:50,CAMBIE,oak street,Vancouver,BC,V5Z2A2,2500,570,1,1,monthly,1 month sublet sep 6- oct 6 1 person on 22 and oak 1 br,https://images.craigslist.org/00S0S_4Anij1G4Zls_0t20CI_600x450.jpg,"private room, apartment, private bath, w/d in unit, furnished, attached garage, no smoking",QR Code Link to This Post  West side 1 br 1 bath fully furnished and internet and utilities are all covered  End unit  Sublet 1 month  July 1-31 2026  Oak and 22 close to Douglas park  In suite laundry  No smoking  No pets  Credit check required  $100 for underground parking or free street parking  One person only,https://images.craigslist.org/00S0S_4Anij1G4Zls_0t20CI_600x450.jpg,,,,
17,7940848136,https://www.craigslist.org/view/d/salt-spring-island-fully-furnished-west/fznL5MzmDyCB2rxoaREJjX,2026-06-13T23:11:52-0700,individual,2026-06-28 02:26:06,VANCOUVER ARBUTUS RIDGE,19 th ave,Vancouver,BC,V6L1E4,2600,560,1,1,monthly,Fully furnished west side 1 BR basement,,"house, w/d in unit, furnished, off-street parking, no smoking",QR Code Link to This Post  Fully furnished basement suite utility and internet included at arbutus ridge area  1Br 1Ba 560 sq ft  utilities included +cable+internet  Insuite laundry  central vacuum Queen size bed with beddings and kitchen wares are included  No pets no smoking  Available Sep 5 2026  1 year lease  Credit check and reference check is required  Tenant insurance is mandatory  #2 bus to downtown  #33 bus to UBC  Just bring your suitcase  1 occupant only  This is a 1 br 1 bath for a person only,,,,,
18,7943707028,https://www.craigslist.org/view/d/vancouver-100-smoke-free-steps-from/hFophvENvzii3v9ezr7ELq,2026-06-27T11:05:01-0700,individual,2026-06-28 02:26:31,VANCOUVER,1045 haro st,Vancouver,BC,V6E3Z8,2850,764,2,1,monthly,"100% Smoke-Free, Steps from Stanley Park, Elevator",https://images.craigslist.org/00r0r_19SJAYCKwPr_0rR0iA_600x450.jpg,"cats are OK - purrr, apartment, dogs are OK - wooof, laundry in bldg, attached garage, no smoking, wheelchair accessible",QR Code Link to This Post  Bedrooms: 2Bathrooms: 1Square Feet: 764Date Available: 2026-06-23Address: 1045 Haro StMove in Now & Get 1 Month Free at HaroFor a limited time  enjoy 1 month of free rent when you sign a 12-month lease. These well-maintained rental homes offer comfort and convenience in the heart of Downtown Vancouver's West End. Nestled on a tree-lined street  this prime location is just a short walk from the vibrant hubs of Robson and Granville  as well as the Burrard and City Centre SkyTrain stations. Convenience  comfort  and city living—this location can’t be beat. Book your tour today and take advantage of this limited-time offer. Features Include:Close to the West End100% Smoke-FreeHot water includedOn-Site ManagementSecure underground parking (additional fee)Close to SkytrainsDishwasher (some units)In-Building LaundryLaminate FlooringElevatorClose to Downtown VancouverSteps from Stanley ParkCall:  show contact info  For more information  visit us at: https://livewithchard.com/apbb24fo/haro*We do our best to keep our listings current. Rental rates  incentives  and availability may change without notice  and advertised units may no longer be available at the time of inquiry. Please connect with our leasing team for the most up-to-date availability and pricing.,https://images.craigslist.org/00r0r_19SJAYCKwPr_0rR0iA_600x450.jpg,,,,
19,7943071247,https://www.craigslist.org/view/d/vancouver-pet-friendly-one-bedroom/kDh9MDfGEnpL3XeJXVeNAp,2026-06-24T12:01:47-0700,individual,2026-06-28 02:27:02,MOUNT PLEASANT,east broadway,Vancouver,BC,V5T1W6,1800,,1,1,monthly,Pet Friendly One Bedroom Apartment in Mount Pleasant,https://images.craigslist.org/00o0o_krlq1x0fJeI_0t20CI_600x450.jpg,"cats are OK - purrr, apartment, dogs are OK - wooof, laundry in bldg, street parking, no smoking",QR Code Link to This Post  This pet friendly  one-bedroom apartment in Vancouver is available for rent on July 1st.  The cost is $1  800 per month. Adrian Court Apartments is a small  family run business that has been in the Mount Pleasant community for over twenty-five years. There are only six apartment units in this two-storey building. With plenty of shops and parks nearby  we are conveniently located on the corner of East Broadway and Prince Edward Street. The address of our building is 389 East Broadway in Vancouver.  The unit available is on the first floor (of a two floor walk up) with laminate flooring throughout. It is on the main  ground floor and is not in the basement. This apartment is the only unit that features both front and back door entrances with a decent amount of privacy.  Directly in front of the property is a bus stop at Westbound E Broadway @ Prince Edward St (ID: 50849) where #8 takes you Downtown and #9 to Granville Street. Across the street is Kingsgate Shopping Mall where there are ample stores and amenities including a barber  bank  pharmacy  grocer  community centre and liquor store. Along the street you will find more restaurants and businesses along the block including sushi  pho  pizza  and nail/hair salons. Guelph Park/ Dude Chilling is within walking distance (one block away). There is unrestricted street parking along the side of the building as well as around the park and next door at the church.  The entire apartment had been professionally painted and cleaned as the previous tenant lived there for several years.  The unit has an open concept kitchen with double sink  stove with oven  range hood fan  and a new fridge with a bottom rollout freezer. The countertops and cabinets are currently being refinished.  The living room has a new ceiling fan and new lighting installed. It is spacious with large ceilings and a large window (the opens) with natural lighting.  There is a small bedroom that has a new ceiling fan installed. There is also a small window that opens.  The bathroom has a full bathtub  shower  new lighting fixture  new shelving  new sink and new medicine cabinet.  We also have a small  covered common area behind the building. It has a bike storage area that is monitored with a security camera system that is kept locked. All applicants are required to fill out an application form where proof of income  character reference  and previous landlord references are checked. All applicants [and their pet(s)] must be able to meet in person to be considered. We are seeking long-term tenants. We offer a one-year fixed term lease which turns into a month to month tenancy afterwards. To give you an idea  the previous tenant lived in this unit for many years. Unfortunately  we are only able to accommodate non-smokers (of any kind) due to our current insurance policy. Our policy also requires tenants to have renter’s insurance. Although we are pet friendly  we require pet references which include one from a veterinarian and previous landlord. This is to make sure your pet is healthy and the right fit for Adrian Court (non-aggressive). As this is one of the few apartments in the area that are pet friendly  we are unable to accept any pet(s) that is/are aggressive to humans or other animals. Please consider that all tenants in this building have either a small cat and/or dog. We also require a pet deposit. and a separate pet policy to be signed (made by the SPCA).  There is one utility (bc hydro) that is the responsibility of the tenant. The cost is entirely dependent on your usage.  If interested  please text or call landlord Mary directly at  show contact info  with a few details about yourself and your email so an application form can be sent to you.  Thank you for your time and good luck in your search.,https://images.craigslist.org/00o0o_krlq1x0fJeI_0t20CI_600x450.jpg,,,,
20,7943707918,https://www.craigslist.org/view/d/vancouver-w1-433-w-marine-dr-bedroom/1XCqD9atQSwiRhreQAfxBx,2026-06-27T11:08:42-0700,individual,2026-06-28 02:27:27,VANCOUVER,433 s w marine drive,Vancouver,BC,V5X0H5,3100,773,2,2,monthly,W1 433 S W Marine dr. $3100  2 bedroom 2 bathroom +1 flex 773 sqft,https://images.craigslist.org/00Z0Z_6Krtp0wQ1Af_0lM0t2_600x450.jpg,"apartment, laundry on site, carport, no smoking, air conditioning",QR Code Link to This Post  Apartment located at 433 SW Marine Drive offers approximately 773 sq. ft. of well-designed living space on the 7th floor. It has two Bedroom  2 bathroom  one flex and 1 underground parking. Central air conditioning provides year-round comfort. The gourmet kitchen is equipped with European appliance and functional built-in cabinetry   Building Amenities Residents have access to a range of exceptional amenities  including hotel-inspired grand lobby  fully equipped fitness center  yoga studio  media room  party and karaoke rooms  outdoor garden.  And 24-hour concierge ensures convenience service  along with an automatic touchless car wash.  the property location is just a  2-minute walk to Cineplex  T&T Supermarket  and Marine Gateway Mall  and approximately 4-minute walk to Marine Drive Canada Line SkyTrain Station  connecting residents to Downtown Vancouver  Richmond  and Vancouver International Airport.  10 mins to Superstore  Safeway  20 mins to UBC Campus   Langara College and Oakridge Park are about a 6-minute drive away.  Catchment of J.W. Sexsmith Elementary and Sir Winston Churchill Secondary School with IB program and French program with 5-min drive  PROPERTY DETAILS: -  Status: Available Now - Unfurnished –  Rent $3 100/month  Utility not included  RENTAL TERMS: - Minimum 6 month lease term required  - 1/2 month's rent for security deposit  - Moving Fees: As per strata bylaws  - Tenant Insurance required  - Pets are NOT allowed.  - No subletting  No smoking  ***References are required and credit check/income proof needs to be done***  Please contact Email for more info and viewing. Suitable candidates will be contacted for a showing. Please include the following detailed information-your occupation  number of occupants  expected moving date  and contact phone# when making a showing request.,https://images.craigslist.org/00Z0Z_6Krtp0wQ1Af_0lM0t2_600x450.jpg,,,,
21,7939199773,https://www.craigslist.org/view/d/vancouver-top-floor-one-br-for-rent/fHpgFj8NfpWUm56nTdpPwq,2026-06-06T09:30:14-0700,individual,2026-06-28 02:27:42,DOWNTOWN,robson,Vancouver,BC,V6Z1X6,2200,560,1,1,monthly,Top floor one BR for rent downtown. West end,https://images.craigslist.org/01515_l4XW16DEwHa_0ak07K_600x450.jpg,"condo, laundry in bldg, furnished, no parking, no smoking",QR Code Link to This Post  Quaint Parisian style furnished one bedroom apartment at the top corner of a beautiful six floors high heritage building in the heart of Vancouver downtown.  A few steps from restaurants  shopping  theaters.  A few blocks from Stanley Park  Canada place  Granville Island.  Rent: $2 200.00. Hot water and heating included  Electricity extra.  Parking available for rent next door.  Minimum stay:3 months,https://images.craigslist.org/01515_l4XW16DEwHa_0ak07K_600x450.jpg,,,,
22,7942686298,https://www.craigslist.org/view/d/vancouver-vancouver-room-close-skytrain/9YvWj1pqZK69kWuQ8xVnf3,2026-06-22T16:21:37-0700,individual,2026-06-28 02:28:56,24XX E 29TH AVE,e 29th ave,Vancouver,BC,V5R1T9,900,1000,1,2,monthly,"Vancouver E. room close skytrain station for rent , available now",https://images.craigslist.org/00k0k_gzr4aWI8Lik_0CI0lM_600x450.jpg,"private room, house, private bath, w/d in unit, street parking, no smoking, air conditioning",QR Code Link to This Post  Vancouver East Garden Level large bedroom with air conditioning for rent  close to the 29th SkyTrain station. Shared 2 bathrooms  1 kitchen  and 1 living room  full laundry with male tenants. Available now. Minimum 3-month lease  available month-to-month. Unfurnished room $900  rent includes utilities. No pets  no smoking. Please text  show contact info  with a brief description about yourself and your available times for the showing.,https://images.craigslist.org/00k0k_gzr4aWI8Lik_0CI0lM_600x450.jpg,,,,
23,7940578792,https://www.craigslist.org/view/d/vancouver-fully-furnished-bedroom/bfdNZ6qht3in4in5enr5ZE,2026-06-12T14:20:08-0700,individual,2026-06-28 02:29:27,EAST 31ST AND ST  GEORGE,vancouver,,,,2800,600,1,1,monthly,Fully Furnished 1-Bedroom Recently Renovated Suite - Vancouver,https://images.craigslist.org/01616_jkP57tsQVlH_0CI0oQ_600x450.jpg,"apartment, w/d in unit, furnished, street parking, no smoking, air conditioning",QR Code Link to This Post  A fully furnished recently renovated suite in the heart of Vancouver.  Available - October 1st  2026  Minimum rental - 90 nights (3 months)  This cute  clean  quiet  comfortable and convenient fully furnished newly renovated 1-bedroom suite is located in Vancouver's popular Main St. area. Close to hospital (20 min walk)  transit (1/2 block)  shopping (1 block) on a beautiful tree lined cycle route (Hillcrest). Full kitchen and bathroom  queen bed  washer / dryer  wireless internet and HDTV.  This fully furnished 1 bedroom suite has everything you need for your stay in Vancouver.  Dishwasher  refrigerator  stove/oven  microwave  Laundry  Radiant floor heating  Linens and towels included  Includes cable  internet  Quiet house  NO smokers / smoking or pets  Main Street is one of Vancouver's best areas to explore with plenty of restaurants  bars  boutiques and shopping of every variety. Queen Elizabeth Park provides awesome views of the city with a great restaurant (Seasons) and recreation (tennis / golf). Nat Bailey Stadium (home Vancouver Canadians) and Hillcrest Recreation Centre  (home of the Olympic Curling venue - now a Vancouver Parks pool  gym  ice rink and curling facility) and great outdoor green space and cycle routes for safe travel throughout the city - all at your doorstep.  Great neighborhood  beautiful tree-lined street on bike route.  Close to Queen Elizabeth Park and Main and Fraser St shops and restaurants.  Central location on bus routes to downtown  skytrain and UBC.  Bus routes near house are #33 UBC  #25 UBC  #3 Downtown  #8 Downtown.  Walk to Canada Line in 15-20 minutes.  Walk to Fraser St in 1 minute or Main St in 5 minutes.  Shopping - 2 blocks away  When:	October 1st  2026  Where:	31st Ave and St. George  Rent:   $2800 per month (all included) + $150 (one-time) cleaning fee,https://images.craigslist.org/01616_jkP57tsQVlH_0CI0oQ_600x450.jpg,,"['49.1989306', '49.3161714', '-123.2249611', '-123.0232419']",,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
24,7940579139,https://www.craigslist.org/view/d/vancouver-fully-furnished-bedroom/uKGEKFKXdwNFpPce4PQKFb,2026-06-12T14:21:09-0700,individual,2026-06-28 02:29:48,EAST 31ST AND ST  GEORGE,vancouver,,,,2800,600,1,1,monthly,Fully Furnished 1-Bedroom Recently Renovated Suite - Vancouver,https://images.craigslist.org/01616_jkP57tsQVlH_0CI0oQ_600x450.jpg,"private room, apartment, private bath, w/d in unit, furnished, street parking, no smoking, air conditioning",QR Code Link to This Post  A fully furnished recently renovated suite in the heart of Vancouver.  Available - October 1st  2026  Minimum rental - 90 nights (3 months)  This cute  clean  quiet  comfortable and convenient fully furnished newly renovated 1-bedroom suite is located in Vancouver's popular Main St. area. Close to hospital (20 min walk)  transit (1/2 block)  shopping (1 block) on a beautiful tree lined cycle route (Hillcrest). Full kitchen and bathroom  queen bed  washer / dryer  wireless internet and HDTV.  This fully furnished 1 bedroom suite has everything you need for your stay in Vancouver.  Dishwasher  refrigerator  stove/oven  microwave  Laundry  Radiant floor heating  Linens and towels included  Includes cable  internet  Quiet house  NO smokers / smoking or pets  Main Street is one of Vancouver's best areas to explore with plenty of restaurants  bars  boutiques and shopping of every variety. Queen Elizabeth Park provides awesome views of the city with a great restaurant (Seasons) and recreation (tennis / golf). Nat Bailey Stadium (home Vancouver Canadians) and Hillcrest Recreation Centre  (home of the Olympic Curling venue - now a Vancouver Parks pool  gym  ice rink and curling facility) and great outdoor green space and cycle routes for safe travel throughout the city - all at your doorstep.  Great neighborhood  beautiful tree-lined street on bike route.  Close to Queen Elizabeth Park and Main and Fraser St shops and restaurants.  Central location on bus routes to downtown  skytrain and UBC.  Bus routes near house are #33 UBC  #25 UBC  #3 Downtown  #8 Downtown.  Walk to Canada Line in 15-20 minutes.  Walk to Fraser St in 1 minute or Main St in 5 minutes.  Shopping - 2 blocks away  When:	October 1st  2026  Where:	31st Ave and St. George  Rent:   $2800 per month (all included) + $150 (one-time) cleaning fee,https://images.craigslist.org/01616_jkP57tsQVlH_0CI0oQ_600x450.jpg,,"['49.1989306', '49.3161714', '-123.2249611', '-123.0232419']",,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
